Scope,Project,Namespace,Type,Member,Maintainability Index,Cyclomatic Complexity,Depth of Inheritance,Class Coupling,Lines of Code
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapMode.set(PcapMode) : void,71,3,,3,5
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapName.get() : string,95,1,,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapOnCaptureStopped.add(SharpPcap.PcapCaptureStoppedEvent) : void,77,2,,3,4
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapOnCaptureStopped.remove(SharpPcap.PcapCaptureStoppedEvent) : void,77,2,,3,4
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapOnPacketArrival.add(SharpPcap.PacketArrivalEvent) : void,77,2,,3,4
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapOnPacketArrival.remove(SharpPcap.PacketArrivalEvent) : void,77,2,,3,4
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapOnPcapStatistics.add(SharpPcap.PcapStatisticsEvent) : void,77,2,,3,4
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapOnPcapStatistics.remove(SharpPcap.PcapStatisticsEvent) : void,77,2,,3,4
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapOpen() : void,98,1,,0,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapOpen(bool) : void,95,1,,0,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,"PcapOpen(bool, int) : void",63,4,,3,8
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapOpened.get() : bool,92,1,,0,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapSendPacket(byte[]) : void,97,1,,0,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,"PcapSendPacket(byte[], int) : void",57,5,,4,14
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapSendPacket(Packet) : void,94,1,,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,"PcapSendPacket(Packet, int) : void",92,1,,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,"PcapSendQueue(PcapSendQueue, bool) : int",86,1,,1,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapSetFilter(string) : void,54,5,,5,18
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapStartCapture() : void,67,3,,6,7
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapStarted.get() : bool,98,1,,0,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,PcapStopCapture() : void,76,2,,3,4
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,SendCaptureStoppedEvent(bool) : void,86,2,,1,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapDevice,SendPacketArrivalEvent(Packet) : void,68,5,,4,7
Type,SharpPcap (Debug),Tamir.IPLib,PcapDeviceList, ,81,13,2,6,22
Member,SharpPcap (Debug),Tamir.IPLib,PcapDeviceList,Add(PcapDevice) : int,85,1,,3,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapDeviceList,Contains(PcapDevice) : bool,85,1,,3,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapDeviceList,IndexOf(PcapDevice) : int,85,1,,3,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapDeviceList,"Insert(int, PcapDevice) : void",92,1,,3,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapDeviceList,OnValidate(object) : void,83,2,,2,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapDeviceList,PcapDeviceList(),100,1,,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapDeviceList,Remove(PcapDevice) : void,94,1,,3,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapDeviceList,this.get(int) : PcapDevice,85,1,,3,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapDeviceList,"this.set(int, PcapDevice) : void",92,1,,3,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapDeviceList,ToString() : string,64,3,,2,8
Type,SharpPcap (Debug),Tamir.IPLib,PcapException, ,97,2,2,1,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapException,PcapException(),100,1,,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapException,PcapException(string),98,1,,1,1
Type,SharpPcap (Debug),Tamir.IPLib,PcapHeader, ,89,12,1,2,22
Member,SharpPcap (Debug),Tamir.IPLib,PcapHeader,CaptureLength.get() : int,95,1,,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapHeader,CaptureLength.set(int) : void,94,1,,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapHeader,Date.get() : DateTime,70,1,,1,5
Member,SharpPcap (Debug),Tamir.IPLib,PcapHeader,MicroSeconds.get() : int,95,1,,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapHeader,MicroSeconds.set(int) : void,94,1,,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapHeader,PacketLength.get() : int,95,1,,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapHeader,PacketLength.set(int) : void,94,1,,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapHeader,PcapHeader(),91,1,,1,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapHeader,"PcapHeader(int, int, int, int)",72,1,,1,5
Member,SharpPcap (Debug),Tamir.IPLib,PcapHeader,PcapHeader(SharpPcap.PCAP_PKTHDR),87,1,,1,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapHeader,Seconds.get() : int,95,1,,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapHeader,Seconds.set(int) : void,94,1,,1,1
Type,SharpPcap (Debug),Tamir.IPLib,PcapMode, ,100,0,1,0,0
Type,SharpPcap (Debug),Tamir.IPLib,PcapOfflineDevice, ,83,10,2,7,18
Member,SharpPcap (Debug),Tamir.IPLib,PcapOfflineDevice,PcapDescription.get() : string,91,1,,0,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapOfflineDevice,PcapFileName.get() : string,92,1,,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapOfflineDevice,PcapFileSize.get() : long,84,1,,1,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapOfflineDevice,PcapName.get() : string,91,1,,0,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapOfflineDevice,PcapOfflineDevice(string),87,1,,1,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapOfflineDevice,PcapOpen() : void,68,2,,4,6
Member,SharpPcap (Debug),Tamir.IPLib,PcapOfflineDevice,PcapOpen(bool) : void,100,1,,0,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapOfflineDevice,"PcapOpen(bool, int) : void",100,1,,0,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapOfflineDevice,PcapSetFilter(string) : void,95,1,,1,1
Type,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix, ,100,25,1,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,pcap_close(IntPtr) : void,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_compile(IntPtr, IntPtr, string, int, uint) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,pcap_datalink(IntPtr) : int,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_dump(IntPtr, IntPtr, IntPtr) : void",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,pcap_dump_close(IntPtr) : void,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,pcap_dump_file(IntPtr) : IntPtr,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,pcap_dump_flush(IntPtr) : int,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_dump_open(IntPtr, string) : IntPtr",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_findalldevs(ref IntPtr, StringBuilder) : int",100,1,,1,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_findalldevs_ex(string, IntPtr, ref IntPtr, StringBuilder) : int",100,1,,1,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,pcap_freealldevs(IntPtr) : void,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,pcap_geterr(IntPtr) : IntPtr,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,pcap_lib_version() : string,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_next_ex(IntPtr, ref IntPtr, ref IntPtr) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_open(string, int, short, short, IntPtr, StringBuilder) : IntPtr",100,1,,1,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_open_live(string, int, short, short, StringBuilder) : IntPtr",100,1,,1,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_open_offline(string, StringBuilder) : IntPtr",100,1,,1,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_sendpacket(IntPtr, IntPtr, int) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,pcap_sendqueue_alloc(int) : IntPtr,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,pcap_sendqueue_destroy(IntPtr) : void,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_sendqueue_queue(IntPtr, IntPtr, IntPtr) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_sendqueue_transmit(IntPtr, IntPtr, int) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_setfilter(IntPtr, IntPtr) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,"pcap_setmode(IntPtr, int) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformUnix,PcapPlatformUnix(),100,1,,0,1
Type,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32, ,100,25,1,1,1
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,pcap_close(IntPtr) : void,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_compile(IntPtr, IntPtr, string, int, uint) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,pcap_datalink(IntPtr) : int,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_dump(IntPtr, IntPtr, IntPtr) : void",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,pcap_dump_close(IntPtr) : void,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,pcap_dump_file(IntPtr) : IntPtr,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,pcap_dump_flush(IntPtr) : int,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_dump_open(IntPtr, string) : IntPtr",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_findalldevs(ref IntPtr, StringBuilder) : int",100,1,,1,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_findalldevs_ex(string, IntPtr, ref IntPtr, StringBuilder) : int",100,1,,1,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,pcap_freealldevs(IntPtr) : void,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,pcap_geterr(IntPtr) : IntPtr,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,pcap_lib_version() : string,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_next_ex(IntPtr, ref IntPtr, ref IntPtr) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_open(string, int, short, short, IntPtr, StringBuilder) : IntPtr",100,1,,1,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_open_live(string, int, short, short, StringBuilder) : IntPtr",100,1,,1,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_open_offline(string, StringBuilder) : IntPtr",100,1,,1,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_sendpacket(IntPtr, IntPtr, int) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,pcap_sendqueue_alloc(int) : IntPtr,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,pcap_sendqueue_destroy(IntPtr) : void,100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_sendqueue_queue(IntPtr, IntPtr, IntPtr) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_sendqueue_transmit(IntPtr, IntPtr, int) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_setfilter(IntPtr, IntPtr) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,"pcap_setmode(IntPtr, int) : int",100,1,,0,0
Member,SharpPcap (Debug),Tamir.IPLib,PcapPlatformWin32,PcapPlatformWin32(),100,1,,0,1
Type,SharpPcap (Debug),Tamir.IPLib,PcapSendQueue, ,73,17,1,9,44
Member,SharpPcap (Debug),Tamir.IPLib,PcapSendQueue,Add(byte[]) : bool,81,1,,1,3
Member,SharpPcap (Debug),Tamir.IPLib,PcapSendQueue,"Add(byte[], int, int) : bool",73,1,,1,5
Member,SharpPcap (Debug),Tamir.IPLib,PcapSendQueue,"Add(byte[], PcapHeader) : bool",85,1,,2,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapSendQueue,"Add(byte[], SharpPcap.PCAP_PKTHDR) : bool",59,3,,5,13
Member,SharpPcap (Debug),Tamir.IPLib,PcapSendQueue,Add(Packet) : bool,83,1,,3,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapSendQueue,CurrentLength.get() : int,72,2,,4,5
Member,SharpPcap (Debug),Tamir.IPLib,PcapSendQueue,Dispose() : void,85,2,,1,2
Member,SharpPcap (Debug),Tamir.IPLib,PcapSendQueue,PcapSendQueue(int),72,2,,2,5
Member,SharpPcap (Debug),Tamir.IPLib,PcapSendQueue,"Transmit(PcapDevice, bool) : int",67,4,,3,7
Type,SharpPcap (Debug),Tamir.IPLib,PcapStatistics, ,82,7,1,6,19
Member,SharpPcap (Debug),Tamir.IPLib,PcapStatistics,Date.get() : DateTime,70,1,,1,5
Member,SharpPcap (Debug),Tamir.IPLib,PcapStatistics,MicroSeconds.get() : int,89,1,,1,2
